id_i,id_j,distance,race_i,race_j,pair_type,inconsistent_baseline,inconsistent_eo,eo_introduced,eo_resolved,threshold_distance_i,threshold_distance_j
5183,5892,0.25572161236917923,1,0,cross_race,0,0,0,0,0.5389621679808543,0.39180977341682804
2179,4834,0.17048107491278597,1,0,cross_race,0,1,1,0,0.05210967636972941,0.0669411282684359
2179,2476,0.17048107491278608,1,0,cross_race,0,1,1,0,0.05210967636972941,0.17046611927537747
5010,5363,0.20510962733674365,1,0,cross_race,0,0,0,0,0.4703400606505419,0.2680616809605304
4834,6074,0.17048107491278597,0,1,cross_race,0,1,1,0,0.0669411282684359,0.05210967636972941
1044,2625,0.08524053745639301,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
1044,4510,0.22211688016013684,1,0,cross_race,0,0,0,0,0.26781982883768984,0.15115424656839327
3203,3330,2.515720326816112,1,0,cross_race,0,0,0,0,0.09848269398358267,0.23011981284851735
1228,5769,0.0,1,0,cross_race,0,0,0,0,0.17577476125068614,0.0010898991541923309
5204,6506,0.0,1,0,cross_race,0,0,0,0,0.39409540360783857,0.21941054151134476
2787,3835,0.0,0,1,cross_race,0,0,0,0,0.09313496674119603,0.26781982883768984
2787,3543,0.0,0,1,cross_race,0,0,0,0,0.09313496674119603,0.26781982883768984
4315,6254,0.4262026872819651,0,1,cross_race,0,1,1,0,0.0,0.05620230044566321
4315,6709,0.5966837621947512,0,1,cross_race,0,1,1,0,0.0,0.05038823662012071
780,4220,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
780,3930,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
780,3390,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
780,6832,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
3087,6217,0.0,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
5135,5333,0.17048107491278597,0,1,cross_race,0,0,0,0,0.22774753141919907,0.4126888037721031
5135,5907,0.17048107491278608,0,1,cross_race,0,0,0,0,0.22774753141919907,0.39409540360783857
473,6506,0.08524053745639301,1,0,cross_race,0,0,0,0,0.4024323935156929,0.21941054151134476
473,821,0.08524053745639301,1,0,cross_race,0,0,0,0,0.4024323935156929,0.21941054151134476
473,2273,0.17048107491278602,1,0,cross_race,0,0,0,0,0.4024323935156929,0.22774753141919907
1489,7141,0.20510962733674365,1,0,cross_race,0,0,0,0,0.048338762803230684,0.23011981284851735
6614,6692,0.08524053745639303,0,1,cross_race,0,0,0,0,0.22774753141919907,0.4024323935156929
3594,7208,0.0,0,1,cross_race,0,1,1,0,0.018593272171253727,0.15495926685721018
3594,4924,0.0,0,1,cross_race,0,1,1,0,0.018593272171253727,0.15495926685721018
3594,6356,0.0,0,1,cross_race,0,1,1,0,0.018593272171253727,0.15495926685721018
3076,5627,0.2221168801601368,0,1,cross_race,0,0,0,0,0.25440314437516454,0.4653905657010469
3076,3610,0.2221168801601368,0,1,cross_race,0,0,0,0,0.25440314437516454,0.4653905657010469
3076,4895,0.2667091226966876,0,1,cross_race,0,0,0,0,0.25440314437516454,0.42908800647165835
387,2291,0.08524053745639301,1,0,cross_race,0,0,0,0,0.26781982883768984,0.15115424656839327
3182,4220,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
3182,3930,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
3182,3390,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
3182,6832,0.0,0,1,cross_race,0,0,0,0,0.08687975406396492,0.26156461616045873
3522,6644,0.08524053745639301,1,0,cross_race,0,0,0,0,0.4126888037721031,0.2380039416756093
3522,6311,0.08524053745639301,1,0,cross_race,0,0,0,0,0.4126888037721031,0.22774753141919907
3522,6802,0.08524053745639301,1,0,cross_race,0,0,0,0,0.4126888037721031,0.2380039416756093
2930,6806,2.090529022898213,1,0,cross_race,0,1,1,0,0.11262499487706035,0.0
2215,3870,0.3979009259098221,1,0,cross_race,0,1,1,0,0.02457670799529288,0.05267716957372115
4187,5769,0.0,1,0,cross_race,0,0,0,0,0.17577476125068614,0.0010898991541923309
1420,4895,0.0,0,1,cross_race,0,0,0,0,0.25440314437516454,0.42908800647165835
1420,5627,0.255721612369179,0,1,cross_race,0,0,0,0,0.25440314437516454,0.4653905657010469
657,4624,0.20510962733674365,1,0,cross_race,0,0,0,0,0.011995765984947893,0.1701272864851875
4238,6247,0.26670912269668773,0,1,cross_race,0,0,0,0,0.45779298602328067,0.2797959051096499
4238,7026,0.8524053745639302,0,1,cross_race,0,0,0,0,0.45779298602328067,0.1940266743404192
3439,4903,0.08524053745639304,1,0,cross_race,0,0,0,0,0.33672784780834314,0.15508281799696466
6057,6232,0.0,0,1,cross_race,0,0,0,0,0.21941054151134476,0.39409540360783857
6057,6766,0.20510962733674365,0,1,cross_race,0,0,0,0,0.21941054151134476,0.34458249490827325
1579,2493,0.0,0,1,cross_race,0,0,0,0,0.2907057036045531,0.4653905657010469
1579,2544,0.08524053745639304,0,1,cross_race,0,0,0,0,0.2907057036045531,0.42908800647165835
1680,6850,0.0,0,1,cross_race,0,1,1,0,0.0,0.1735525390284639
1680,5374,0.0,0,1,cross_race,0,1,1,0,0.0,0.1735525390284639
1680,2799,0.0,0,1,cross_race,0,1,1,0,0.0,0.1735525390284639
1680,3103,0.0,0,1,cross_race,0,1,1,0,0.0,0.1735525390284639
4556,6458,0.41898184463139465,0,1,cross_race,0,0,0,0,0.2956551985540481,0.4871296238950115
5129,6578,0.17048107491278608,0,1,cross_race,0,0,0,0,0.35922680083385544,0.5088403371658271
1632,6850,0.0,0,1,cross_race,0,1,1,0,0.0,0.1735525390284639
1632,5374,0.0,0,1,cross_race,0,1,1,0,0.0,0.1735525390284639
1632,2799,0.0,0,1,cross_race,0,1,1,0,0.0,0.1735525390284639
1632,3103,0.0,0,1,cross_race,0,1,1,0,0.0,0.1735525390284639
819,2625,0.26670912269668773,1,0,cross_race,1,0,0,1,0.1735525390284639,0.09313496674119603
819,2155,0.26670912269668773,1,0,cross_race,0,1,1,0,0.1735525390284639,0.1231643024083432
5166,6008,0.17048107491278608,1,0,cross_race,0,1,1,0,0.05210967636972941,0.0669411282684359
2067,3266,0.0,1,0,cross_race,0,0,0,0,0.1848656703415953,0.01018080824510148
2067,3784,0.0,1,0,cross_race,0,0,0,0,0.1848656703415953,0.01018080824510148
248,1813,0.2667091226966877,0,1,cross_race,0,1,1,0,0.0,0.17577476125068614
248,5142,0.34096214982557205,0,1,cross_race,0,1,1,0,0.0,0.06954798235045645
248,2822,0.5915476037913093,0,1,cross_race,1,1,0,0,0.0,0.35260641774628515
248,2150,0.5966837621947512,0,1,cross_race,0,1,1,0,0.0,0.05038823662012071
5483,6265,0.2051096273367436,0,1,cross_race,0,0,0,0,0.15508281799696466,0.3258391086648871
5483,6788,0.20510962733674365,0,1,cross_race,0,0,0,0,0.15508281799696466,0.4024323935156929
1299,3489,0.08524053745639293,1,0,cross_race,0,0,0,0,0.1820299739279172,0.0010898991541923309
192,5956,0.0,1,0,cross_race,0,0,0,0,0.3767067491305765,0.2020218870340827
192,4082,0.08524053745639304,1,0,cross_race,0,0,0,0,0.3767067491305765,0.22774753141919907
192,2273,0.2051096273367436,1,0,cross_race,0,0,0,0,0.3767067491305765,0.22774753141919907
2877,6523,0.08524053745639304,1,0,cross_race,0,0,0,0,0.42908800647165835,0.25440314437516454
1187,6265,0.22211688016013686,0,1,cross_race,0,0,0,0,0.09313496674119603,0.3258391086648871
1187,4197,0.4729891012196648,0,1,cross_race,0,0,0,0,0.09313496674119603,0.3732620702745052
4998,6247,0.6663506404804106,0,1,cross_race,0,0,0,0,0.37580772438570587,0.2797959051096499
4998,7026,1.0234547831894163,0,1,cross_race,0,0,0,0,0.37580772438570587,0.1940266743404192
5082,6068,0.0,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
5082,7053,0.0,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
2514,3295,0.0,1,0,cross_race,0,0,0,0,0.4024323935156929,0.22774753141919907
3340,5237,3.116607187507274,1,0,cross_race,0,0,0,0,0.07421575768429045,0.2559968077295771
5333,5752,0.0,1,0,cross_race,0,0,0,0,0.4126888037721031,0.2380039416756093
5333,6057,0.2051096273367436,1,0,cross_race,0,0,0,0,0.4126888037721031,0.21941054151134476
5250,6885,0.17048107491278608,1,0,cross_race,0,0,0,0,0.2971955300213084,0.15115424656839327
508,1966,0.22211688016013684,0,1,cross_race,0,0,0,0,0.25440314437516454,0.4024323935156929
508,1434,0.255721612369179,0,1,cross_race,0,0,0,0,0.25440314437516454,0.4024323935156929
5425,6159,0.08524053745639304,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
1724,4998,1.0432481237698445,1,0,cross_race,0,0,0,0,0.29646257177631674,0.37580772438570587
1724,4238,1.1269495899975603,1,0,cross_race,0,0,0,0,0.29646257177631674,0.45779298602328067
4247,6578,0.08524053745639315,0,1,cross_race,0,0,0,0,0.3341554750693333,0.5088403371658271
4247,6458,0.34096214982557194,0,1,cross_race,0,0,0,0,0.3341554750693333,0.4871296238950115
5936,6634,0.22211688016013686,0,1,cross_race,0,0,0,0,0.2559968077295771,0.056468844104043625
4692,5363,0.2667091226966877,1,0,cross_race,0,0,0,0,0.42908800647165835,0.2680616809605304
561,5229,4.528046963001531,1,0,cross_race,0,0,0,0,0.14961951590484135,0.2808589821241074
561,5237,10.230111280218049,1,0,cross_race,0,0,0,0,0.14961951590484135,0.2559968077295771
432,4834,0.17048107491278597,1,0,cross_race,0,1,1,0,0.05210967636972941,0.0669411282684359
432,2476,0.17048107491278608,1,0,cross_race,0,1,1,0,0.05210967636972941,0.17046611927537747
2649,4804,0.34096214982557205,0,1,cross_race,0,0,0,0,0.30858410417080095,0.1297356470418275
2649,5699,0.34096214982557205,0,1,cross_race,0,0,0,0,0.30858410417080095,0.1297356470418275
2649,4140,0.6556325259134438,0,1,cross_race,0,0,0,0,0.30858410417080095,0.16545524576899073
1327,6375,2.074829644223126,0,1,cross_race,0,0,0,0,0.054631103110962254,0.3258391086648871
1327,4745,2.084943167516391,0,1,cross_race,0,0,0,0,0.054631103110962254,0.3515426626231579
1327,1861,2.084943167516391,0,1,cross_race,0,0,0,0,0.054631103110962254,0.3515426626231579
1327,6532,2.084943167516391,0,1,cross_race,0,0,0,0,0.054631103110962254,0.3515426626231579
1020,3833,0.17048107491278602,1,0,cross_race,0,0,0,0,0.12501927934943635,0.3112969080848501
3969,6295,0.0,1,0,cross_race,0,0,0,0,0.3258391086648871,0.15115424656839327
232,5352,0.08524053745639304,1,0,cross_race,0,0,0,0,0.4653905657010469,0.25440314437516454
232,3808,0.08524053745639304,1,0,cross_race,0,0,0,0,0.4653905657010469,0.25440314437516454
232,2602,0.08524053745639304,1,0,cross_race,0,0,0,0,0.4653905657010469,0.2907057036045531
232,4516,0.17048107491278608,1,0,cross_race,0,0,0,0,0.4653905657010469,0.25440314437516454
232,4392,0.17048107491278608,1,0,cross_race,0,0,0,0,0.4653905657010469,0.25440314437516454
4672,5333,0.17048107491278597,0,1,cross_race,0,0,0,0,0.22774753141919907,0.4126888037721031
4672,5907,0.17048107491278608,0,1,cross_race,0,0,0,0,0.22774753141919907,0.39409540360783857
2932,4998,0.9459782024393297,1,0,cross_race,0,0,0,0,0.1391481653450387,0.37580772438570587
2932,4238,1.1232369451338928,1,0,cross_race,0,0,0,0,0.1391481653450387,0.45779298602328067
754,6132,0.08524053745639293,1,0,cross_race,0,1,1,0,0.05210967636972941,0.13757871682275769
4369,4819,0.0,1,0,cross_race,0,0,0,0,0.42908800647165835,0.25440314437516454
3620,4231,0.20510962733674365,0,1,cross_race,0,0,0,0,0.23011981284851735,0.056468844104043625
3620,6658,0.41898184463139465,0,1,cross_race,0,1,1,0,0.23011981284851735,0.009716362700164849
5290,6664,0.0,0,1,cross_race,0,1,1,0,0.09959671224115552,0.07395582678730839
3569,5676,0.17048107491278602,0,1,cross_race,0,0,0,0,0.10262087055545804,0.26781982883768984
3569,5425,0.17048107491278602,0,1,cross_race,0,0,0,0,0.10262087055545804,0.26781982883768984
2847,6978,0.0,0,1,cross_race,0,0,0,0,0.0490304005429697,0.2237152626394635
2847,6855,0.0,0,1,cross_race,0,0,0,0,0.0490304005429697,0.2237152626394635
2847,5904,0.0,0,1,cross_race,0,0,0,0,0.0490304005429697,0.2237152626394635
3192,3266,0.08524053745639293,1,0,cross_race,1,0,0,1,0.2357787547029555,0.01018080824510148
1515,2155,0.2667091226966877,1,0,cross_race,0,1,1,0,0.03416750083416742,0.1231643024083432
2677,5503,0.0,0,1,cross_race,0,0,0,0,0.0659616174741866,0.24064647957068042
2677,7020,0.0,0,1,cross_race,0,0,0,0,0.0659616174741866,0.24064647957068042
4823,6195,0.0,1,0,cross_race,0,0,0,0,0.3258391086648871,0.15115424656839327
4823,5984,0.08524053745639304,1,0,cross_race,0,0,0,0,0.3258391086648871,0.16942260338615406
1222,5457,0.2221168801601368,1,0,cross_race,0,0,0,0,0.2292393545855737,0.09313496674119603
5719,7120,0.0,1,0,cross_race,0,0,0,0,0.4871296238950115,0.3124447617985177
238,5364,0.08524053745639304,0,1,cross_race,0,0,0,0,0.07221683015141761,0.2357787547029555
238,3317,0.08524053745639304,0,1,cross_race,0,0,0,0,0.07221683015141761,0.2357787547029555
238,3192,0.08524053745639304,0,1,cross_race,0,0,0,0,0.07221683015141761,0.2357787547029555
58,5613,0.17048107491278608,0,1,cross_race,0,0,0,0,0.0545544924890799,0.27442724807212737
58,2823,0.22211688016013692,0,1,cross_race,0,0,0,0,0.0545544924890799,0.27556393658179756
2855,3881,0.0,1,0,cross_race,0,0,0,0,0.17577476125068614,0.0010898991541923309
744,1668,0.0,1,0,cross_race,0,1,1,0,0.1735525390284639,0.0
205,2460,0.08524053745639293,1,0,cross_race,0,1,1,0,0.15389825889965048,0.0
237,1820,1.0396214587814476,1,0,cross_race,0,0,0,0,0.11453581485402498,0.23011981284851735
237,1105,1.4976904662616515,1,0,cross_race,0,0,0,0,0.11453581485402498,0.23011981284851735
237,539,2.1759531386458457,1,0,cross_race,0,0,0,0,0.11453581485402498,0.28026374402886933
237,7145,2.189017467401185,1,0,cross_race,0,0,0,0,0.11453581485402498,0.3353315339095154
4136,5099,0.17048107491278608,0,1,cross_race,0,1,1,0,0.1231643024083432,0.0734262376529099
2729,5807,0.22211688016013684,0,1,cross_race,0,0,0,0,0.16822348972459283,0.36850499474461157
2729,4355,0.3278162629567217,0,1,cross_race,0,0,0,0,0.16822348972459283,0.34290835182108664
1454,3312,0.5966837621947512,0,1,cross_race,0,0,0,0,0.1434101388242855,0.2109206498448506
1454,2578,2.1516553116608312,0,1,cross_race,1,0,0,1,0.1434101388242855,0.05210967636972941
1454,2121,2.2070166833942118,0,1,cross_race,1,0,0,1,0.1434101388242855,0.06524098950104251
1454,6681,2.2911901435315984,0,1,cross_race,1,1,0,0,0.1434101388242855,0.04540375232105032
1454,6114,2.308062327122109,0,1,cross_race,1,0,0,1,0.1434101388242855,0.07847628361868952
4517,4532,0.08524053745639298,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
4517,6159,0.08524053745639304,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
1400,3147,1.233606291070898,1,0,cross_race,0,0,0,0,0.056468844104043625,0.09231877798483723
2174,6765,0.08524053745639293,0,1,cross_race,0,0,0,0,0.40075519397884923,0.5669043619376849
5253,6182,0.0,1,0,cross_race,0,0,0,0,0.34290835182108664,0.16822348972459283
5678,5900,0.0,0,1,cross_race,0,0,0,0,0.31146915204242015,0.48615401413891396
872,4369,0.08524053745639304,0,1,cross_race,0,0,0,0,0.2380039416756093,0.42908800647165835
2940,4307,0.0,1,0,cross_race,0,0,0,0,0.17577476125068614,0.0010898991541923309
3682,6507,0.0,0,1,cross_race,0,0,0,0,0.22774753141919907,0.4024323935156929
2220,4077,0.0,0,1,cross_race,0,0,0,0,0.3124447617985177,0.4871296238950115
2220,4212,0.17048107491278608,0,1,cross_race,0,0,0,0,0.3124447617985177,0.4871296238950115
62,1044,0.17048107491278605,0,1,cross_race,0,0,0,0,0.15115424656839327,0.26781982883768984
62,2660,0.22211688016013684,0,1,cross_race,0,0,0,0,0.15115424656839327,0.3258391086648871
62,5156,0.3278162629567217,0,1,cross_race,0,0,0,0,0.15115424656839327,0.38222493298614546
2598,5250,0.08524053745639304,0,1,cross_race,0,0,0,0,0.1434101388242855,0.2971955300213084
2598,2806,0.08524053745639304,0,1,cross_race,0,0,0,0,0.1434101388242855,0.3258391086648871
4077,5262,0.08524053745639315,1,0,cross_race,0,0,0,0,0.4871296238950115,0.31146915204242015
4077,6519,0.17048107491278608,1,0,cross_race,0,0,0,0,0.4871296238950115,0.3124447617985177
3912,5613,0.2667091226966876,0,1,cross_race,0,0,0,0,0.06380003289277969,0.27442724807212737
3912,7088,0.3278162629567217,0,1,cross_race,1,0,0,1,0.06380003289277969,0.15420870278807608
2537,6765,0.08524053745639293,0,1,cross_race,0,0,0,0,0.391674394512035,0.5669043619376849
673,3034,0.0,1,0,cross_race,0,0,0,0,0.32976768009345847,0.15508281799696466
673,4903,0.0,1,0,cross_race,0,0,0,0,0.32976768009345847,0.15508281799696466
2135,4624,0.22211688016013675,1,0,cross_race,0,1,1,0,0.07932100170304168,0.1701272864851875
1637,1930,0.0,1,0,cross_race,0,0,0,0,0.1848656703415953,0.01018080824510148
1637,4902,0.0,1,0,cross_race,0,0,0,0,0.1848656703415953,0.01018080824510148
1678,2847,0.0,1,0,cross_race,0,0,0,0,0.2237152626394635,0.0490304005429697
3295,6696,0.0,0,1,cross_race,0,0,0,0,0.22774753141919907,0.4024323935156929
3295,6087,0.08524053745639293,0,1,cross_race,0,0,0,0,0.22774753141919907,0.4024323935156929
3295,4404,0.08524053745639304,0,1,cross_race,0,0,0,0,0.22774753141919907,0.4024323935156929
1149,6104,0.0,0,1,cross_race,0,0,0,0,0.215355220367416,0.3900400824639098
1149,5659,0.08524053745639298,0,1,cross_race,0,0,0,0,0.215355220367416,0.4024323935156929
2660,4510,0.17048107491278602,1,0,cross_race,0,0,0,0,0.3258391086648871,0.15115424656839327
2660,5956,0.20510962733674365,1,0,cross_race,0,0,0,0,0.3258391086648871,0.2020218870340827
700,3523,0.20510962733674354,1,0,cross_race,0,1,1,0,0.05910307390638647,0.13938503819429648
700,5542,0.25572161236917906,1,0,cross_race,0,1,1,0,0.05910307390638647,0.0031817937457687684
1219,6770,0.0,1,0,cross_race,0,0,0,0,0.27730573265195185,0.10262087055545804
527,6201,0.0,0,1,cross_race,0,0,0,0,0.10262087055545804,0.27730573265195185
527,6803,0.0,0,1,cross_race,0,0,0,0,0.10262087055545804,0.27730573265195185
527,1219,0.0,0,1,cross_race,0,0,0,0,0.10262087055545804,0.27730573265195185
2625,7189,0.22211688016013684,0,1,cross_race,0,0,0,0,0.09313496674119603,0.2971955300213084
2625,5310,0.22211688016013686,0,1,cross_race,1,0,0,1,0.09313496674119603,0.17577476125068614
129,1947,0.0,0,1,cross_race,0,0,0,0,0.15508281799696466,0.32976768009345847
129,6676,0.0,0,1,cross_race,0,0,0,0,0.15508281799696466,0.32976768009345847
129,2806,0.08524053745639304,0,1,cross_race,0,0,0,0,0.15508281799696466,0.3258391086648871
129,4267,0.08524053745639304,0,1,cross_race,0,0,0,0,0.15508281799696466,0.3258391086648871
2831,4224,0.08524053745639304,1,0,cross_race,0,1,1,0,0.1735525390284639,0.0
2831,3813,0.22211688016013684,1,0,cross_race,1,0,0,1,0.1735525390284639,0.09313496674119603
420,6119,0.0,0,1,cross_race,0,1,1,0,0.06607905930291869,0.10747347972554522
420,4463,0.0,0,1,cross_race,0,1,1,0,0.06607905930291869,0.10747347972554522
2833,7145,3.437612750376256,1,0,cross_race,0,0,0,0,0.1940266743404192,0.3353315339095154
1504,5719,0.17048107491278597,0,1,cross_race,0,0,0,0,0.31202688981018234,0.4871296238950115
1504,6184,0.17048107491278597,0,1,cross_race,0,0,0,0,0.31202688981018234,0.4871296238950115
6628,7053,0.0,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
5613,6983,0.22211688016013692,1,0,cross_race,0,0,0,0,0.27442724807212737,0.15115424656839327
4113,5364,0.0,0,1,cross_race,0,0,0,0,0.0610938926064617,0.2357787547029555
4113,4721,0.0,0,1,cross_race,0,0,0,0,0.0610938926064617,0.2357787547029555
1169,6705,0.0,1,0,cross_race,0,0,0,0,0.4024323935156929,0.22774753141919907
3120,4688,0.17048107491278597,0,1,cross_race,0,0,0,0,0.20132013264811777,0.4024323935156929
3120,6766,0.17048107491278608,0,1,cross_race,0,0,0,0,0.20132013264811777,0.34458249490827325
2190,4638,0.0,1,0,cross_race,0,0,0,0,0.3258391086648871,0.15115424656839327
1196,2589,0.08524053745639298,0,1,cross_race,0,0,0,0,0.15508281799696466,0.3258391086648871
3133,6523,0.08524053745639304,1,0,cross_race,0,0,0,0,0.42908800647165835,0.25440314437516454
2044,6880,0.08524053745639304,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
3658,6922,0.0,1,0,cross_race,0,1,1,0,0.0013622818220518917,0.172190257206412
3658,4286,0.0,1,0,cross_race,0,1,1,0,0.0013622818220518917,0.172190257206412
2029,4307,0.0,1,0,cross_race,0,0,0,0,0.17577476125068614,0.0010898991541923309
315,3509,0.08524053745639304,0,1,cross_race,0,0,0,0,0.2956551985540481,0.48615401413891396
1413,6254,0.7941107268639883,0,1,cross_race,1,0,0,1,0.11036497829956576,0.05620230044566321
1413,2346,0.9459782024393297,0,1,cross_race,1,1,0,0,0.11036497829956576,0.01226415094339628
1413,6709,0.9598175949390808,0,1,cross_race,1,0,0,1,0.11036497829956576,0.05038823662012071
3018,3034,0.0,1,0,cross_race,0,0,0,0,0.32976768009345847,0.15508281799696466
3018,4903,0.0,1,0,cross_race,0,0,0,0,0.32976768009345847,0.15508281799696466
4935,6644,0.0,1,0,cross_race,0,0,0,0,0.4126888037721031,0.2380039416756093
4935,6802,0.0,1,0,cross_race,0,0,0,0,0.4126888037721031,0.2380039416756093
4624,6246,0.08524053745639293,0,1,cross_race,0,1,1,0,0.1701272864851875,0.0013622818220518917
4624,5276,0.08524053745639304,0,1,cross_race,0,1,1,0,0.1701272864851875,0.049020253715089224
4305,4688,0.20510962733674365,0,1,cross_race,0,0,0,0,0.2380039416756093,0.4024323935156929
3668,4674,0.08524053745639293,0,1,cross_race,0,0,0,0,0.3124447617985177,0.4871296238950115
5274,5962,0.08524053745639304,0,1,cross_race,0,0,0,0,0.23011981284851735,0.048338762803230684
5274,6634,0.2667091226966877,0,1,cross_race,0,0,0,0,0.23011981284851735,0.056468844104043625
1441,3569,0.2051096273367436,1,0,cross_race,0,0,0,0,0.2484168437630629,0.10262087055545804
3610,4107,0.0,1,0,cross_race,0,0,0,0,0.4653905657010469,0.2907057036045531
1540,6858,0.26670912269668773,0,1,cross_race,0,0,0,0,0.3124447617985177,0.48615401413891396
4623,4758,0.22211688016013684,1,0,cross_race,0,0,0,0,0.0,0.1542453834894244
5997,6022,0.17048107491278586,0,1,cross_race,0,0,0,0,0.25440314437516454,0.42908800647165835
4914,5099,0.08524053745639293,0,1,cross_race,0,1,1,0,0.1214428626587345,0.0734262376529099
4405,6912,0.08524053745639304,0,1,cross_race,0,0,0,0,0.1297095798675333,0.26781982883768984
4405,7017,0.17048107491278597,0,1,cross_race,0,0,0,0,0.1297095798675333,0.3258391086648871
4463,6336,0.0,1,0,cross_race,0,1,1,0,0.10747347972554522,0.06607905930291869
2505,5290,0.08524053745639304,1,0,cross_race,0,1,1,0,0.10747347972554522,0.09959671224115552
2170,7133,0.22211688016013686,0,1,cross_race,0,0,0,0,0.2680616809605304,0.42908800647165835
1541,2081,0.20510962733674365,0,1,cross_race,0,0,0,0,0.0545544924890799,0.26781982883768984
69,5892,0.08524053745639293,1,0,cross_race,0,0,0,0,0.5664946355133218,0.39180977341682804
69,4765,0.08524053745639293,1,0,cross_race,0,0,0,0,0.5664946355133218,0.39180977341682804
69,2667,0.08524053745639293,1,0,cross_race,0,0,0,0,0.5664946355133218,0.39180977341682804
69,905,0.255721612369179,1,0,cross_race,0,0,0,0,0.5664946355133218,0.3766582582653129
3784,6177,0.0,0,1,cross_race,0,0,0,0,0.01018080824510148,0.1848656703415953
2294,2476,0.08524053745639304,1,0,cross_race,0,1,1,0,0.0013622818220518917,0.17046611927537747
4416,5769,0.0,1,0,cross_race,0,0,0,0,0.17577476125068614,0.0010898991541923309
3835,4790,0.0,1,0,cross_race,0,0,0,0,0.26781982883768984,0.09313496674119603
683,1169,0.08524053745639293,0,1,cross_race,0,0,0,0,0.22774753141919907,0.4024323935156929
683,4688,0.08524053745639315,0,1,cross_race,0,0,0,0,0.22774753141919907,0.4024323935156929
683,3105,0.17048107491278608,0,1,cross_race,0,0,0,0,0.22774753141919907,0.38078959626289893
1861,5725,0.17048107491278608,1,0,cross_race,0,0,0,0,0.3515426626231579,0.20607720817801145
2984,3789,0.0,0,1,cross_race,0,0,0,0,0.1768578005266641,0.3515426626231579
2984,6343,0.0,0,1,cross_race,0,0,0,0,0.1768578005266641,0.3515426626231579
905,5183,0.08524053745639315,0,1,cross_race,0,0,0,0,0.3766582582653129,0.5389621679808543
4923,5503,0.0,0,1,cross_race,0,0,0,0,0.0659616174741866,0.24064647957068042
4923,7020,0.0,0,1,cross_race,0,0,0,0,0.0659616174741866,0.24064647957068042
4585,6725,0.20510962733674362,1,0,cross_race,0,0,0,0,0.4024323935156929,0.25440314437516454
4837,6182,0.47298910121966486,1,0,cross_race,0,0,0,0,0.36756271373734206,0.16822348972459283
3147,4582,0.5915476037913093,0,1,cross_race,0,1,1,0,0.09231877798483723,0.16734001591938918
3147,6975,0.5915476037913093,0,1,cross_race,1,1,0,0,0.09231877798483723,0.31635320485062507
3147,5672,0.7485174438063078,0,1,cross_race,0,1,1,0,0.09231877798483723,0.1820299739279172
105,774,0.0,0,1,cross_race,0,0,0,0,0.22774753141919907,0.4024323935156929
105,6104,0.08524053745639298,0,1,cross_race,0,0,0,0,0.22774753141919907,0.3900400824639098
543,4117,0.0,1,0,cross_race,0,0,0,0,0.02208886799759513,0.2038699180428818
2291,3036,0.0,0,1,cross_race,0,0,0,0,0.15115424656839327,0.3258391086648871
2291,2874,0.08524053745639301,0,1,cross_race,0,0,0,0,0.15115424656839327,0.3258391086648871
461,3972,0.2667091226966876,1,0,cross_race,0,0,0,0,0.4024323935156929,0.20607720817801145
3175,5226,0.17048107491278608,1,0,cross_race,0,0,0,0,0.4024323935156929,0.22774753141919907
124,3833,0.6212049438484974,1,0,cross_race,0,0,0,0,0.16545524576899073,0.3112969080848501
3034,3859,0.0,0,1,cross_race,0,0,0,0,0.15508281799696466,0.32976768009345847
2737,4902,0.0,1,0,cross_race,0,0,0,0,0.1848656703415953,0.01018080824510148
2074,2190,0.0,0,1,cross_race,0,0,0,0,0.15115424656839327,0.3258391086648871
3145,5786,0.0,1,0,cross_race,0,0,0,0,0.3893383280779449,0.21465346598145107
3612,6676,0.08524053745639298,0,1,cross_race,0,0,0,0,0.16204298571184933,0.32976768009345847
3612,4267,0.17048107491278602,0,1,cross_race,0,0,0,0,0.16204298571184933,0.3258391086648871
1947,3612,0.08524053745639298,1,0,cross_race,0,0,0,0,0.32976768009345847,0.16204298571184933
3775,5008,0.08524053745639301,0,1,cross_race,0,0,0,0,0.22774753141919907,0.39409540360783857
1105,2930,0.8204385093469745,0,1,cross_race,0,1,1,0,0.23011981284851735,0.11262499487706035
